             391 a EXC HYDRG4.03            EQ16                0
             392 a EXC HYDRG4.03            EQ17                0
             393 a EXC HYDRG4.03            EQ18                0
             394 a EXC HYDRG4.03            EQ19                0
             395 d EXC HYDRG4.03            EQ20              396
             396 a EXC HYDRG4.03            EQ21                0
             397 a TOR HYDRG4.03            EQ01                0
             398 d TOR HYDRG4.03            EQ02              398
             399 d TOR HYDRG4.03            EQ03              399
             400 d TOR HYDRG4.03            EQ04              400
             401 a TOR HYDRG4.03            EQ05                0
             402 d TOR HYDRG4.03            EQ06              402
             403 a SYN NUCLG5.04            statord                0
             404 a SYN NUCLG5.04            statorq                0
             405 a SYN NUCLG5.04            satd                0
             406 a SYN NUCLG5.04            satq                0
             407 d SYN NUCLG5.04            derpsif              407
             408 d SYN NUCLG5.04            derpsid1              408
             409 d SYN NUCLG5.04            derpsiq1              409
             410 d SYN NUCLG5.04            derpsiq2              410
             411 d SYN NUCLG5.04            derdelta              411
             412 d SYN NUCLG5.04            deromega              412
             413 a EXC NUCLG5.04            EQ01                0
             414 a EXC NUCLG5.04            EQ02                0
             415 d EXC NUCLG5.04            EQ03              415
             416 a EXC NUCLG5.04            EQ04                0
             417 a EXC NUCLG5.04            EQ05                0
             418 a EXC NUCLG5.04            EQ06                0
             419 d EXC NUCLG5.04            EQ07              431
             420 a EXC NUCLG5.04            EQ08                0
             421 d EXC NUCLG5.04            EQ09              432
             422 a EXC NUCLG5.04            EQ10                0
             423 d EXC NUCLG5.04            EQ11              421
             424 a EXC NUCLG5.04            EQ12                0
             425 a EXC NUCLG5.04            EQ13                0
             426 a EXC NUCLG5.04            EQ14                0
             427 a EXC NUCLG5.04            EQ15                0
             428 a EXC NUCLG5.04            EQ16                0
             429 a EXC NUCLG5.04            EQ17                0
             430 a EXC NUCLG5.04            EQ18                0
             431 a EXC NUCLG5.04            EQ19                0
             432 d EXC NUCLG5.04            EQ20              433
             433 a EXC NUCLG5.04            EQ21                0
             434 a TOR NUCLG5.04            EQ01                0
             435 a SYN NUCLG7.04            statord                0
             436 a SYN NUCLG7.04            statorq                0
             437 a SYN NUCLG7.04            satd                0
             438 a SYN NUCLG7.04            satq                0
             439 d SYN NUCLG7.04            derpsif              439
             440 d SYN NUCLG7.04            derpsid1              440
             441 d SYN NUCLG7.04            derpsiq1              441
             442 d SYN NUCLG7.04            derpsiq2              442
             443 d SYN NUCLG7.04            derdelta              443
             444 d SYN NUCLG7.04            deromega              444
             445 a EXC NUCLG7.04            EQ01                0
             446 a EXC NUCLG7.04            EQ02                0
             447 d EXC NUCLG7.04            EQ03              447
             448 a EXC NUCLG7.04            EQ04                0
             449 a EXC NUCLG7.04            EQ05                0
             450 a EXC NUCLG7.04            EQ06                0
             451 d EXC NUCLG7.04            EQ07              463
             452 a EXC NUCLG7.04            EQ08                0
             453 d EXC NUCLG7.04            EQ09              464
             454 a EXC NUCLG7.04            EQ10                0
             455 d EXC NUCLG7.04            EQ11              453
             456 a EXC NUCLG7.04            EQ12                0
             457 a EXC NUCLG7.04            EQ13                0
             458 a EXC NUCLG7.04            EQ14                0
             459 a EXC NUCLG7.04            EQ15                0
             460 a EXC NUCLG7.04            EQ16                0
             461 a EXC NUCLG7.04            EQ17                0
             462 a EXC NUCLG7.04            EQ18                0
             463 a EXC NUCLG7.04            EQ19                0
             464 d EXC NUCLG7.04            EQ20              465
             465 a EXC NUCLG7.04            EQ21                0
             466 a TOR NUCLG7.04            EQ01                0
             467 a SYN CCGTG10.01           statord                0
             468 a SYN CCGTG10.01           statorq                0
             469 a SYN CCGTG10.01           satd                0
             470 a SYN CCGTG10.01           satq                0
             471 d SYN CCGTG10.01           derpsif              471
             472 d SYN CCGTG10.01           derpsid1              472
             473 d SYN CCGTG10.01           derpsiq1              473
             474 d SYN CCGTG10.01           derpsiq2              474
             475 d SYN CCGTG10.01           derdelta              475
             476 d SYN CCGTG10.01           deromega              476
             477 a EXC CCGTG10.01           EQ01                0
             478 a EXC CCGTG10.01           EQ02                0
             479 d EXC CCGTG10.01           EQ03              479
             480 a EXC CCGTG10.01           EQ04                0
             481 a EXC CCGTG10.01           EQ05                0
             482 a EXC CCGTG10.01           EQ06                0
             483 d EXC CCGTG10.01           EQ07              495
             484 a EXC CCGTG10.01           EQ08                0
             485 d EXC CCGTG10.01           EQ09              496
             486 a EXC CCGTG10.01           EQ10                0
             487 d EXC CCGTG10.01           EQ11              485
             488 a EXC CCGTG10.01           EQ12                0
             489 a EXC CCGTG10.01           EQ13                0
             490 a EXC CCGTG10.01           EQ14                0
             491 a EXC CCGTG10.01           EQ15                0
             492 a EXC CCGTG10.01           EQ16                0
             493 a EXC CCGTG10.01           EQ17                0
             494 a EXC CCGTG10.01           EQ18                0
             495 a EXC CCGTG10.01           EQ19                0
             496 d EXC CCGTG10.01           EQ20              497
             497 a EXC CCGTG10.01           EQ21                0
             498 a TOR CCGTG10.01           EQ01                0
             499 d TOR CCGTG10.01           EQ02              500
             500 d TOR CCGTG10.01           EQ03              502
             501 a TOR CCGTG10.01           EQ04                0
             502 a TOR CCGTG10.01           EQ05                0
             503 a SYN COALG10.02           statord                0
             504 a SYN COALG10.02           statorq                0
             505 a SYN COALG10.02           satd                0
             506 a SYN COALG10.02           satq                0
             507 d SYN COALG10.02           derpsif              507
             508 d SYN COALG10.02           derpsid1              508
             509 d SYN COALG10.02           derpsiq1              509
             510 d SYN COALG10.02           derpsiq2              510
             511 d SYN COALG10.02           derdelta              511
             512 d SYN COALG10.02           deromega              512
             513 a EXC COALG10.02           EQ01                0
             514 a EXC COALG10.02           EQ02                0
             515 d EXC COALG10.02           EQ03              515
             516 a EXC COALG10.02           EQ04                0
             517 a EXC COALG10.02           EQ05                0
             518 a EXC COALG10.02           EQ06                0
             519 d EXC COALG10.02           EQ07              531
             520 a EXC COALG10.02           EQ08                0
             521 d EXC COALG10.02           EQ09              532
             522 a EXC COALG10.02           EQ10                0
             523 d EXC COALG10.02           EQ11              521
             524 a EXC COALG10.02           EQ12                0
             525 a EXC COALG10.02           EQ13                0
             526 a EXC COALG10.02           EQ14                0
             527 a EXC COALG10.02           EQ15                0
             528 a EXC COALG10.02           EQ16                0
