             788 d SYN COALG15.02           delta
             789 d SYN COALG15.02           omega
             790 a EXC COALG15.02           vf
             791 a EXC COALG15.02           x02
             792 d EXC COALG15.02           x03
             793 a EXC COALG15.02           x04
             794 a EXC COALG15.02           x05
             795 a EXC COALG15.02           x06
             796 a EXC COALG15.02           x07
             797 a EXC COALG15.02           x08
             798 d EXC COALG15.02           x09
             799 a EXC COALG15.02           x10
             800 a EXC COALG15.02           x11
             801 a EXC COALG15.02           x12
             802 a EXC COALG15.02           x13
             803 a EXC COALG15.02           x14
             804 a EXC COALG15.02           x15
             805 a EXC COALG15.02           x16
             806 a EXC COALG15.02           x17
             807 a EXC COALG15.02           x18
             808 d EXC COALG15.02           x19
             809 d EXC COALG15.02           x20
             810 d EXC COALG15.02           x21
             811 a TOR COALG15.02           tm
             812 a TOR COALG15.02           x02
             813 d TOR COALG15.02           x03
             814 a TOR COALG15.02           x04
             815 d TOR COALG15.02           x05
             816 a SYN CCGTG16.01           iy
             817 a SYN CCGTG16.01           ix
             818 a SYN CCGTG16.01           psiad
             819 a SYN CCGTG16.01           psiaq
             820 d SYN CCGTG16.01           psif
             821 d SYN CCGTG16.01           psid1
             822 d SYN CCGTG16.01           psiq1
             823 d SYN CCGTG16.01           psiq2
             824 d SYN CCGTG16.01           delta
             825 d SYN CCGTG16.01           omega
             826 a EXC CCGTG16.01           vf
             827 a EXC CCGTG16.01           x02
             828 d EXC CCGTG16.01           x03
             829 a EXC CCGTG16.01           x04
             830 a EXC CCGTG16.01           x05
             831 a EXC CCGTG16.01           x06
             832 a EXC CCGTG16.01           x07
             833 a EXC CCGTG16.01           x08
             834 d EXC CCGTG16.01           x09
             835 a EXC CCGTG16.01           x10
             836 a EXC CCGTG16.01           x11
             837 a EXC CCGTG16.01           x12
             838 a EXC CCGTG16.01           x13
             839 a EXC CCGTG16.01           x14
             840 a EXC CCGTG16.01           x15
             841 a EXC CCGTG16.01           x16
             842 a EXC CCGTG16.01           x17
             843 a EXC CCGTG16.01           x18
             844 d EXC CCGTG16.01           x19
             845 d EXC CCGTG16.01           x20
             846 d EXC CCGTG16.01           x21
             847 a TOR CCGTG16.01           tm
             848 a TOR CCGTG16.01           x02
             849 d TOR CCGTG16.01           x03
             850 a TOR CCGTG16.01           x04
             851 d TOR CCGTG16.01           x05
             852 a SYN COALG16.02           iy
             853 a SYN COALG16.02           ix
             854 a SYN COALG16.02           psiad
             855 a SYN COALG16.02           psiaq
             856 d SYN COALG16.02           psif
             857 d SYN COALG16.02           psid1
             858 d SYN COALG16.02           psiq1
             859 d SYN COALG16.02           psiq2
             860 d SYN COALG16.02           delta
             861 d SYN COALG16.02           omega
             862 a EXC COALG16.02           vf
             863 a EXC COALG16.02           x02
             864 d EXC COALG16.02           x03
             865 a EXC COALG16.02           x04
             866 a EXC COALG16.02           x05
             867 a EXC COALG16.02           x06
             868 a EXC COALG16.02           x07
             869 a EXC COALG16.02           x08
             870 d EXC COALG16.02           x09
             871 a EXC COALG16.02           x10
             872 a EXC COALG16.02           x11
             873 a EXC COALG16.02           x12
             874 a EXC COALG16.02           x13
             875 a EXC COALG16.02           x14
             876 a EXC COALG16.02           x15
             877 a EXC COALG16.02           x16
             878 a EXC COALG16.02           x17
             879 a EXC COALG16.02           x18
             880 d EXC COALG16.02           x19
             881 d EXC COALG16.02           x20
             882 d EXC COALG16.02           x21
             883 a TOR COALG16.02           tm
             884 a TOR COALG16.02           x02
             885 d TOR COALG16.02           x03
             886 a TOR COALG16.02           x04
             887 d TOR COALG16.02           x05
             888 a SYN COALG17.02           iy
             889 a SYN COALG17.02           ix
             890 a SYN COALG17.02           psiad
             891 a SYN COALG17.02           psiaq
             892 d SYN COALG17.02           psif
             893 d SYN COALG17.02           psid1
             894 d SYN COALG17.02           psiq1
             895 d SYN COALG17.02           psiq2
             896 d SYN COALG17.02           delta
             897 d SYN COALG17.02           omega
             898 a EXC COALG17.02           vf
             899 a EXC COALG17.02           x02
             900 d EXC COALG17.02           x03
             901 a EXC COALG17.02           x04
             902 a EXC COALG17.02           x05
             903 a EXC COALG17.02           x06
             904 a EXC COALG17.02           x07
             905 a EXC COALG17.02           x08
             906 d EXC COALG17.02           x09
             907 a EXC COALG17.02           x10
             908 a EXC COALG17.02           x11
             909 a EXC COALG17.02           x12
             910 a EXC COALG17.02           x13
             911 a EXC COALG17.02           x14
             912 a EXC COALG17.02           x15
             913 a EXC COALG17.02           x16
             914 a EXC COALG17.02           x17
             915 a EXC COALG17.02           x18
             916 d EXC COALG17.02           x19
             917 d EXC COALG17.02           x20
             918 d EXC COALG17.02           x21
             919 a TOR COALG17.02           tm
             920 a TOR COALG17.02           x02
             921 d TOR COALG17.02           x03
             922 a TOR COALG17.02           x04
             923 d TOR COALG17.02           x05
             924 a SYN CCGTG18.01           iy
             925 a SYN CCGTG18.01           ix
             926 a SYN CCGTG18.01           psiad
             927 a SYN CCGTG18.01           psiaq
             928 d SYN CCGTG18.01           psif
             929 d SYN CCGTG18.01           psid1
             930 d SYN CCGTG18.01           psiq1
             931 d SYN CCGTG18.01           psiq2
             932 d SYN CCGTG18.01           delta
             933 d SYN CCGTG18.01           omega
             934 a EXC CCGTG18.01           vf
             935 a EXC CCGTG18.01           x02
             936 d EXC CCGTG18.01           x03
             937 a EXC CCGTG18.01           x04
             938 a EXC CCGTG18.01           x05
             939 a EXC CCGTG18.01           x06
             940 a EXC CCGTG18.01           x07
             941 a EXC CCGTG18.01           x08
             942 d EXC CCGTG18.01           x09
             943 a EXC CCGTG18.01           x10
             944 a EXC CCGTG18.01           x11
             945 a EXC CCGTG18.01           x12
             946 a EXC CCGTG18.01           x13
             947 a EXC CCGTG18.01           x14
             948 a EXC CCGTG18.01           x15
             949 a EXC CCGTG18.01           x16
             950 a EXC CCGTG18.01           x17
             951 a EXC CCGTG18.01           x18
             952 d EXC CCGTG18.01           x19
             953 d EXC CCGTG18.01           x20
             954 d EXC CCGTG18.01           x21
             955 a TOR CCGTG18.01           tm
             956 a TOR CCGTG18.01           x02
             957 d TOR CCGTG18.01           x03
             958 a TOR CCGTG18.01           x04
             959 d TOR CCGTG18.01           x05
             960 a SYN COALG18.02           iy
             961 a SYN COALG18.02           ix
             962 a SYN COALG18.02           psiad
             963 a SYN COALG18.02           psiaq
             964 d SYN COALG18.02           psif
             965 d SYN COALG18.02           psid1
             966 d SYN COALG18.02           psiq1
             967 d SYN COALG18.02           psiq2
             968 d SYN COALG18.02           delta
             969 d SYN COALG18.02           omega
             970 a EXC COALG18.02           vf
             971 a EXC COALG18.02           x02
             972 d EXC COALG18.02           x03
             973 a EXC COALG18.02           x04
             974 a EXC COALG18.02           x05
             975 a EXC COALG18.02           x06
             976 a EXC COALG18.02           x07
             977 a EXC COALG18.02           x08
             978 d EXC COALG18.02           x09
             979 a EXC COALG18.02           x10
             980 a EXC COALG18.02           x11
             981 a EXC COALG18.02           x12
             982 a EXC COALG18.02           x13
             983 a EXC COALG18.02           x14
             984 a EXC COALG18.02           x15
             985 a EXC COALG18.02           x16
             986 a EXC COALG18.02           x17
             987 a EXC COALG18.02           x18
             988 d EXC COALG18.02           x19
             989 d EXC COALG18.02           x20
             990 d EXC COALG18.02           x21
             991 a TOR COALG18.02           tm
             992 a TOR COALG18.02           x02
             993 d TOR COALG18.02           x03
             994 a TOR COALG18.02           x04
             995 d TOR COALG18.02           x05
             996 a SYN CCGTG19.01           iy
             997 a SYN CCGTG19.01           ix
             998 a SYN CCGTG19.01           psiad
             999 a SYN CCGTG19.01           psiaq
            1000 d SYN CCGTG19.01           psif
            1001 d SYN CCGTG19.01           psid1
            1002 d SYN CCGTG19.01           psiq1
            1003 d SYN CCGTG19.01           psiq2
            1004 d SYN CCGTG19.01           delta
            1005 d SYN CCGTG19.01           omega
            1006 a EXC CCGTG19.01           vf
            1007 a EXC CCGTG19.01           x02
            1008 d EXC CCGTG19.01           x03
            1009 a EXC CCGTG19.01           x04
            1010 a EXC CCGTG19.01           x05
            1011 a EXC CCGTG19.01           x06
            1012 a EXC CCGTG19.01           x07
            1013 a EXC CCGTG19.01           x08
            1014 d EXC CCGTG19.01           x09
            1015 a EXC CCGTG19.01           x10
            1016 a EXC CCGTG19.01           x11
            1017 a EXC CCGTG19.01           x12
            1018 a EXC CCGTG19.01           x13
            1019 a EXC CCGTG19.01           x14
            1020 a EXC CCGTG19.01           x15
            1021 a EXC CCGTG19.01           x16
            1022 a EXC CCGTG19.01           x17
            1023 a EXC CCGTG19.01           x18
            1024 d EXC CCGTG19.01           x19
            1025 d EXC CCGTG19.01           x20
            1026 d EXC CCGTG19.01           x21
            1027 a TOR CCGTG19.01           tm
            1028 a TOR CCGTG19.01           x02
            1029 d TOR CCGTG19.01           x03
            1030 a TOR CCGTG19.01           x04
            1031 d TOR CCGTG19.01           x05
            1032 a SYN NUCLG20.04           iy
            1033 a SYN NUCLG20.04           ix
            1034 a SYN NUCLG20.04           psiad
            1035 a SYN NUCLG20.04           psiaq
            1036 d SYN NUCLG20.04           psif
            1037 d SYN NUCLG20.04           psid1
            1038 d SYN NUCLG20.04           psiq1
            1039 d SYN NUCLG20.04           psiq2
            1040 d SYN NUCLG20.04           delta
            1041 d SYN NUCLG20.04           omega
            1042 a EXC NUCLG20.04           vf
            1043 a EXC NUCLG20.04           x02
            1044 d EXC NUCLG20.04           x03
            1045 a EXC NUCLG20.04           x04
            1046 a EXC NUCLG20.04           x05
            1047 a EXC NUCLG20.04           x06
            1048 a EXC NUCLG20.04           x07
            1049 a EXC NUCLG20.04           x08
            1050 d EXC NUCLG20.04           x09
            1051 a EXC NUCLG20.04           x10
            1052 a EXC NUCLG20.04           x11
            1053 a EXC NUCLG20.04           x12
            1054 a EXC NUCLG20.04           x13
            1055 a EXC NUCLG20.04           x14
            1056 a EXC NUCLG20.04           x15
            1057 a EXC NUCLG20.04           x16
            1058 a EXC NUCLG20.04           x17
            1059 a EXC NUCLG20.04           x18
            1060 d EXC NUCLG20.04           x19
            1061 d EXC NUCLG20.04           x20
            1062 d EXC NUCLG20.04           x21
            1063 a TOR NUCLG20.04           tm
            1064 a SYN CCGTG21.01           iy
            1065 a SYN CCGTG21.01           ix
            1066 a SYN CCGTG21.01           psiad
            1067 a SYN CCGTG21.01           psiaq
            1068 d SYN CCGTG21.01           psif
            1069 d SYN CCGTG21.01           psid1
            1070 d SYN CCGTG21.01           psiq1
            1071 d SYN CCGTG21.01           psiq2
            1072 d SYN CCGTG21.01           delta
            1073 d SYN CCGTG21.01           omega
            1074 a EXC CCGTG21.01           vf
            1075 a EXC CCGTG21.01           x02
            1076 d EXC CCGTG21.01           x03
            1077 a EXC CCGTG21.01           x04
            1078 a EXC CCGTG21.01           x05
            1079 a EXC CCGTG21.01           x06
            1080 a EXC CCGTG21.01           x07
            1081 a EXC CCGTG21.01           x08
            1082 d EXC CCGTG21.01           x09
            1083 a EXC CCGTG21.01           x10
            1084 a EXC CCGTG21.01           x11
            1085 a EXC CCGTG21.01           x12
            1086 a EXC CCGTG21.01           x13
            1087 a EXC CCGTG21.01           x14
            1088 a EXC CCGTG21.01           x15
            1089 a EXC CCGTG21.01           x16
            1090 a EXC CCGTG21.01           x17
            1091 a EXC CCGTG21.01           x18
            1092 d EXC CCGTG21.01           x19
            1093 d EXC CCGTG21.01           x20
            1094 d EXC CCGTG21.01           x21
            1095 a TOR CCGTG21.01           tm
            1096 a TOR CCGTG21.01           x02
            1097 d TOR CCGTG21.01           x03
            1098 a TOR CCGTG21.01           x04
            1099 d TOR CCGTG21.01           x05
            1100 a SYN CCGTG22.01           iy
            1101 a SYN CCGTG22.01           ix
            1102 a SYN CCGTG22.01           psiad
            1103 a SYN CCGTG22.01           psiaq
            1104 d SYN CCGTG22.01           psif
            1105 d SYN CCGTG22.01           psid1
            1106 d SYN CCGTG22.01           psiq1
            1107 d SYN CCGTG22.01           psiq2
            1108 d SYN CCGTG22.01           delta
            1109 d SYN CCGTG22.01           omega
            1110 a EXC CCGTG22.01           vf
            1111 a EXC CCGTG22.01           x02
            1112 d EXC CCGTG22.01           x03
            1113 a EXC CCGTG22.01           x04
            1114 a EXC CCGTG22.01           x05
            1115 a EXC CCGTG22.01           x06
            1116 a EXC CCGTG22.01           x07
            1117 a EXC CCGTG22.01           x08
            1118 d EXC CCGTG22.01           x09
            1119 a EXC CCGTG22.01           x10
            1120 a EXC CCGTG22.01           x11
            1121 a EXC CCGTG22.01           x12
            1122 a EXC CCGTG22.01           x13
            1123 a EXC CCGTG22.01           x14
            1124 a EXC CCGTG22.01           x15
            1125 a EXC CCGTG22.01           x16
            1126 a EXC CCGTG22.01           x17
            1127 a EXC CCGTG22.01           x18
            1128 d EXC CCGTG22.01           x19
            1129 d EXC CCGTG22.01           x20
            1130 d EXC CCGTG22.01           x21
            1131 a TOR CCGTG22.01           tm
            1132 a TOR CCGTG22.01           x02
            1133 d TOR CCGTG22.01           x03
            1134 a TOR CCGTG22.01           x04
            1135 d TOR CCGTG22.01           x05
            1136 a SYN CCGTG23.01           iy
            1137 a SYN CCGTG23.01           ix
            1138 a SYN CCGTG23.01           psiad
            1139 a SYN CCGTG23.01           psiaq
            1140 d SYN CCGTG23.01           psif
            1141 d SYN CCGTG23.01           psid1
            1142 d SYN CCGTG23.01           psiq1
            1143 d SYN CCGTG23.01           psiq2
            1144 d SYN CCGTG23.01           delta
            1145 d SYN CCGTG23.01           omega
            1146 a EXC CCGTG23.01           vf
            1147 a EXC CCGTG23.01           x02
            1148 d EXC CCGTG23.01           x03
            1149 a EXC CCGTG23.01           x04
            1150 a EXC CCGTG23.01           x05
            1151 a EXC CCGTG23.01           x06
            1152 a EXC CCGTG23.01           x07
            1153 a EXC CCGTG23.01           x08
            1154 d EXC CCGTG23.01           x09
            1155 a EXC CCGTG23.01           x10
            1156 a EXC CCGTG23.01           x11
            1157 a EXC CCGTG23.01           x12
            1158 a EXC CCGTG23.01           x13
            1159 a EXC CCGTG23.01           x14
            1160 a EXC CCGTG23.01           x15
            1161 a EXC CCGTG23.01           x16
            1162 a EXC CCGTG23.01           x17
            1163 a EXC CCGTG23.01           x18
            1164 d EXC CCGTG23.01           x19
            1165 d EXC CCGTG23.01           x20
            1166 d EXC CCGTG23.01           x21
            1167 a TOR CCGTG23.01           tm
            1168 a TOR CCGTG23.01           x02
            1169 d TOR CCGTG23.01           x03
            1170 a TOR CCGTG23.01           x04
            1171 d TOR CCGTG23.01           x05
            1172 a SYN COALG23.02           iy
            1173 a SYN COALG23.02           ix
            1174 a SYN COALG23.02           psiad
            1175 a SYN COALG23.02           psiaq
            1176 d SYN COALG23.02           psif
            1177 d SYN COALG23.02           psid1
            1178 d SYN COALG23.02           psiq1
            1179 d SYN COALG23.02           psiq2
            1180 d SYN COALG23.02           delta
            1181 d SYN COALG23.02           omega
            1182 a EXC COALG23.02           vf
            1183 a EXC COALG23.02           x02
            1184 d EXC COALG23.02           x03
            1185 a EXC COALG23.02           x04
            1186 a EXC COALG23.02           x05
            1187 a EXC COALG23.02           x06
            1188 a EXC COALG23.02           x07
            1189 a EXC COALG23.02           x08
            1190 d EXC COALG23.02           x09
            1191 a EXC COALG23.02           x10
            1192 a EXC COALG23.02           x11
            1193 a EXC COALG23.02           x12
            1194 a EXC COALG23.02           x13
            1195 a EXC COALG23.02           x14
            1196 a EXC COALG23.02           x15
            1197 a EXC COALG23.02           x16
            1198 a EXC COALG23.02           x17
            1199 a EXC COALG23.02           x18
            1200 d EXC COALG23.02           x19
            1201 d EXC COALG23.02           x20
            1202 d EXC COALG23.02           x21
            1203 a TOR COALG23.02           tm
            1204 a TOR COALG23.02           x02
            1205 d TOR COALG23.02           x03
            1206 a TOR COALG23.02           x04
            1207 d TOR COALG23.02           x05
            1208 a SYN CCGTG25.01           iy
            1209 a SYN CCGTG25.01           ix
            1210 a SYN CCGTG25.01           psiad
            1211 a SYN CCGTG25.01           psiaq
            1212 d SYN CCGTG25.01           psif
            1213 d SYN CCGTG25.01           psid1
            1214 d SYN CCGTG25.01           psiq1
            1215 d SYN CCGTG25.01           psiq2
            1216 d SYN CCGTG25.01           delta
            1217 d SYN CCGTG25.01           omega
            1218 a EXC CCGTG25.01           vf
            1219 a EXC CCGTG25.01           x02
            1220 d EXC CCGTG25.01           x03
            1221 a EXC CCGTG25.01           x04
            1222 a EXC CCGTG25.01           x05
            1223 a EXC CCGTG25.01           x06
            1224 a EXC CCGTG25.01           x07
            1225 a EXC CCGTG25.01           x08
            1226 d EXC CCGTG25.01           x09
            1227 a EXC CCGTG25.01           x10
            1228 a EXC CCGTG25.01           x11
            1229 a EXC CCGTG25.01           x12
            1230 a EXC CCGTG25.01           x13
            1231 a EXC CCGTG25.01           x14
            1232 a EXC CCGTG25.01           x15
            1233 a EXC CCGTG25.01           x16
            1234 a EXC CCGTG25.01           x17
            1235 a EXC CCGTG25.01           x18
            1236 d EXC CCGTG25.01           x19
            1237 d EXC CCGTG25.01           x20
            1238 d EXC CCGTG25.01           x21
            1239 a TOR CCGTG25.01           tm
            1240 a TOR CCGTG25.01           x02
            1241 d TOR CCGTG25.01           x03
            1242 a TOR CCGTG25.01           x04
            1243 d TOR CCGTG25.01           x05
            1244 a SYN CCGTG26.01           iy
            1245 a SYN CCGTG26.01           ix
            1246 a SYN CCGTG26.01           psiad
            1247 a SYN CCGTG26.01           psiaq
            1248 d SYN CCGTG26.01           psif
            1249 d SYN CCGTG26.01           psid1
            1250 d SYN CCGTG26.01           psiq1
            1251 d SYN CCGTG26.01           psiq2
            1252 d SYN CCGTG26.01           delta
            1253 d SYN CCGTG26.01           omega
            1254 a EXC CCGTG26.01           vf
            1255 a EXC CCGTG26.01           x02
            1256 d EXC CCGTG26.01           x03
            1257 a EXC CCGTG26.01           x04
            1258 a EXC CCGTG26.01           x05
            1259 a EXC CCGTG26.01           x06
            1260 a EXC CCGTG26.01           x07
            1261 a EXC CCGTG26.01           x08
            1262 d EXC CCGTG26.01           x09
            1263 a EXC CCGTG26.01           x10
            1264 a EXC CCGTG26.01           x11
            1265 a EXC CCGTG26.01           x12
            1266 a EXC CCGTG26.01           x13
            1267 a EXC CCGTG26.01           x14
            1268 a EXC CCGTG26.01           x15
            1269 a EXC CCGTG26.01           x16
            1270 a EXC CCGTG26.01           x17
            1271 a EXC CCGTG26.01           x18
            1272 d EXC CCGTG26.01           x19
            1273 d EXC CCGTG26.01           x20
            1274 d EXC CCGTG26.01           x21
            1275 a TOR CCGTG26.01           tm
            1276 a TOR CCGTG26.01           x02
            1277 d TOR CCGTG26.01           x03
            1278 a TOR CCGTG26.01           x04
            1279 d TOR CCGTG26.01           x05
            1280 a SYN COALG26.02           iy
            1281 a SYN COALG26.02           ix
            1282 a SYN COALG26.02           psiad
            1283 a SYN COALG26.02           psiaq
            1284 d SYN COALG26.02           psif
            1285 d SYN COALG26.02           psid1
            1286 d SYN COALG26.02           psiq1
            1287 d SYN COALG26.02           psiq2
            1288 d SYN COALG26.02           delta
            1289 d SYN COALG26.02           omega
            1290 a EXC COALG26.02           vf
            1291 a EXC COALG26.02           x02
            1292 d EXC COALG26.02           x03
            1293 a EXC COALG26.02           x04
            1294 a EXC COALG26.02           x05
            1295 a EXC COALG26.02           x06
            1296 a EXC COALG26.02           x07
            1297 a EXC COALG26.02           x08
            1298 d EXC COALG26.02           x09
            1299 a EXC COALG26.02           x10
            1300 a EXC COALG26.02           x11
            1301 a EXC COALG26.02           x12
            1302 a EXC COALG26.02           x13
            1303 a EXC COALG26.02           x14
            1304 a EXC COALG26.02           x15
            1305 a EXC COALG26.02           x16
            1306 a EXC COALG26.02           x17
            1307 a EXC COALG26.02           x18
            1308 d EXC COALG26.02           x19
            1309 d EXC COALG26.02           x20
            1310 d EXC COALG26.02           x21
            1311 a TOR COALG26.02           tm
            1312 a TOR COALG26.02           x02
            1313 d TOR COALG26.02           x03
            1314 a TOR COALG26.02           x04
            1315 d TOR COALG26.02           x05
            1316 a SYN CCGTG28.01           iy
            1317 a SYN CCGTG28.01           ix
            1318 a SYN CCGTG28.01           psiad
            1319 a SYN CCGTG28.01           psiaq
            1320 d SYN CCGTG28.01           psif
            1321 d SYN CCGTG28.01           psid1
            1322 d SYN CCGTG28.01           psiq1
            1323 d SYN CCGTG28.01           psiq2
            1324 d SYN CCGTG28.01           delta
            1325 d SYN CCGTG28.01           omega
            1326 a EXC CCGTG28.01           vf
            1327 a EXC CCGTG28.01           x02
            1328 d EXC CCGTG28.01           x03
            1329 a EXC CCGTG28.01           x04
            1330 a EXC CCGTG28.01           x05
            1331 a EXC CCGTG28.01           x06
            1332 a EXC CCGTG28.01           x07
            1333 a EXC CCGTG28.01           x08
            1334 d EXC CCGTG28.01           x09
            1335 a EXC CCGTG28.01           x10
            1336 a EXC CCGTG28.01           x11
            1337 a EXC CCGTG28.01           x12
            1338 a EXC CCGTG28.01           x13
            1339 a EXC CCGTG28.01           x14
            1340 a EXC CCGTG28.01           x15
            1341 a EXC CCGTG28.01           x16
            1342 a EXC CCGTG28.01           x17
            1343 a EXC CCGTG28.01           x18
            1344 d EXC CCGTG28.01           x19
            1345 d EXC CCGTG28.01           x20
            1346 d EXC CCGTG28.01           x21
            1347 a TOR CCGTG28.01           tm
            1348 a TOR CCGTG28.01           x02
            1349 d TOR CCGTG28.01           x03
            1350 a TOR CCGTG28.01           x04
            1351 d TOR CCGTG28.01           x05
            1352 a SYN COALG28.02           iy
            1353 a SYN COALG28.02           ix
            1354 a SYN COALG28.02           psiad
            1355 a SYN COALG28.02           psiaq
            1356 d SYN COALG28.02           psif
            1357 d SYN COALG28.02           psid1
            1358 d SYN COALG28.02           psiq1
            1359 d SYN COALG28.02           psiq2
            1360 d SYN COALG28.02           delta
            1361 d SYN COALG28.02           omega
            1362 a EXC COALG28.02           vf
            1363 a EXC COALG28.02           x02
            1364 d EXC COALG28.02           x03
            1365 a EXC COALG28.02           x04
            1366 a EXC COALG28.02           x05
            1367 a EXC COALG28.02           x06
            1368 a EXC COALG28.02           x07
            1369 a EXC COALG28.02           x08
            1370 d EXC COALG28.02           x09
            1371 a EXC COALG28.02           x10
            1372 a EXC COALG28.02           x11
            1373 a EXC COALG28.02           x12
            1374 a EXC COALG28.02           x13
            1375 a EXC COALG28.02           x14
            1376 a EXC COALG28.02           x15
            1377 a EXC COALG28.02           x16
            1378 a EXC COALG28.02           x17
            1379 a EXC COALG28.02           x18
            1380 d EXC COALG28.02           x19
            1381 d EXC COALG28.02           x20
            1382 d EXC COALG28.02           x21
            1383 a TOR COALG28.02           tm
            1384 a TOR COALG28.02           x02
            1385 d TOR COALG28.02           x03
            1386 a TOR COALG28.02           x04
            1387 d TOR COALG28.02           x05
            1388 a SYN CCGTG29.01           iy
            1389 a SYN CCGTG29.01           ix
            1390 a SYN CCGTG29.01           psiad
            1391 a SYN CCGTG29.01           psiaq
            1392 d SYN CCGTG29.01           psif
            1393 d SYN CCGTG29.01           psid1
            1394 d SYN CCGTG29.01           psiq1
            1395 d SYN CCGTG29.01           psiq2
            1396 d SYN CCGTG29.01           delta
            1397 d SYN CCGTG29.01           omega
            1398 a EXC CCGTG29.01           vf
            1399 a EXC CCGTG29.01           x02
            1400 d EXC CCGTG29.01           x03
            1401 a EXC CCGTG29.01           x04
            1402 a EXC CCGTG29.01           x05
            1403 a EXC CCGTG29.01           x06
            1404 a EXC CCGTG29.01           x07
            1405 a EXC CCGTG29.01           x08
            1406 d EXC CCGTG29.01           x09
            1407 a EXC CCGTG29.01           x10
            1408 a EXC CCGTG29.01           x11
            1409 a EXC CCGTG29.01           x12
            1410 a EXC CCGTG29.01           x13
            1411 a EXC CCGTG29.01           x14
            1412 a EXC CCGTG29.01           x15
            1413 a EXC CCGTG29.01           x16
            1414 a EXC CCGTG29.01           x17
            1415 a EXC CCGTG29.01           x18
            1416 d EXC CCGTG29.01           x19
            1417 d EXC CCGTG29.01           x20
            1418 d EXC CCGTG29.01           x21
            1419 a TOR CCGTG29.01           tm
            1420 a TOR CCGTG29.01           x02
            1421 d TOR CCGTG29.01           x03
            1422 a TOR CCGTG29.01           x04
            1423 d TOR CCGTG29.01           x05
            1424 a SYN NUCLG29.04           iy
            1425 a SYN NUCLG29.04           ix
            1426 a SYN NUCLG29.04           psiad
            1427 a SYN NUCLG29.04           psiaq
            1428 d SYN NUCLG29.04           psif
            1429 d SYN NUCLG29.04           psid1
            1430 d SYN NUCLG29.04           psiq1
            1431 d SYN NUCLG29.04           psiq2
            1432 d SYN NUCLG29.04           delta
            1433 d SYN NUCLG29.04           omega
            1434 a EXC NUCLG29.04           vf
            1435 a EXC NUCLG29.04           x02
            1436 d EXC NUCLG29.04           x03
            1437 a EXC NUCLG29.04           x04
            1438 a EXC NUCLG29.04           x05
            1439 a EXC NUCLG29.04           x06
            1440 a EXC NUCLG29.04           x07
            1441 a EXC NUCLG29.04           x08
            1442 d EXC NUCLG29.04           x09
            1443 a EXC NUCLG29.04           x10
            1444 a EXC NUCLG29.04           x11
            1445 a EXC NUCLG29.04           x12
            1446 a EXC NUCLG29.04           x13
            1447 a EXC NUCLG29.04           x14
            1448 a EXC NUCLG29.04           x15
            1449 a EXC NUCLG29.04           x16
            1450 a EXC NUCLG29.04           x17
            1451 a EXC NUCLG29.04           x18
            1452 d EXC NUCLG29.04           x19
            1453 d EXC NUCLG29.04           x20
            1454 d EXC NUCLG29.04           x21
            1455 a TOR NUCLG29.04           tm
            1456 a INJ LCC1                 iy
            1457 a INJ LCC1                 ix
            1458 a INJ VSC1                 iy
            1459 a INJ VSC1                 ix
            1460 a INJ LCC2                 iy
            1461 a INJ LCC2                 ix
            1462 a INJ VSC2                 iy
            1463 a INJ VSC2                 ix
            1464 a INJ LCC3                 iy
            1465 a INJ LCC3                 ix
            1466 a INJ WF3G1.05             iy
            1467 a INJ WF3G1.05             ix
            1468 d INJ WF3G1.05             x03
            1469 d INJ WF3G1.05             x04
            1470 d INJ WF3G1.05             x05
            1471 d INJ WF3G1.05             x06
            1472 d INJ WF3G1.05             x07
            1473 d INJ WF3G1.05             x08
            1474 d INJ WF3G1.05             x09
            1475 d INJ WF3G1.05             x10
            1476 d INJ WF3G1.05             x11
            1477 d INJ WF3G1.05             x12
            1478 d INJ WF3G1.05             x13
            1479 d INJ WF3G1.05             x14
            1480 d INJ WF3G1.05             x15
            1481 d INJ WF3G1.05             x16
            1482 d INJ WF3G1.05             x17
            1483 d INJ WF3G1.05             x18
            1484 a INJ WF3G1.05             x19
            1485 a INJ WF3G1.05             x20
            1486 a INJ WF3G1.05             x21
            1487 d INJ WF3G1.05             x22
            1488 d INJ WF3G1.05             x23
            1489 d INJ WF3G1.05             x24
            1490 a INJ CONVG1.06            iy
            1491 a INJ CONVG1.06            ix
            1492 d INJ CONVG1.06            x03
            1493 d INJ CONVG1.06            x04
            1494 d INJ CONVG1.06            x05
            1495 d INJ CONVG1.06            x06
            1496 d INJ CONVG1.06            x07
            1497 a INJ CONVG1.06            x08
            1498 d INJ CONVG1.06            x09
            1499 d INJ CONVG1.06            x10
            1500 d INJ CONVG1.06            x11
            1501 d INJ CONVG1.06            x12
            1502 d INJ CONVG1.06            x13
            1503 d INJ CONVG1.06            x14
            1504 d INJ CONVG1.06            x15
            1505 d INJ CONVG1.06            x16
            1506 a INJ CONVG1.06            x17
            1507 d INJ CONVG1.06            x18
            1508 a INJ CONVG1.06            x19
            1509 d INJ CONVG1.06            x20
            1510 d INJ CONVG1.06            x21
            1511 a INJ CONVG1.06            x22
            1512 a INJ CONVG1.06            x23
            1513 d INJ CONVG1.06            x24
            1514 a INJ WF3G2.05             iy
            1515 a INJ WF3G2.05             ix
            1516 d INJ WF3G2.05             x03
            1517 d INJ WF3G2.05             x04
            1518 d INJ WF3G2.05             x05
            1519 d INJ WF3G2.05             x06
